Date,Land Class,Land Category,Commodity,Volume
03/01/2020,Federal,Offshore,Gas Prod Vol (mcf),91294848
04/01/2020,Native American,Onshore,Oil Prod Vol (bbl),7891097
04/01/2020,Native American,Onshore,Gas Prod Vol (mcf),31266366
04/01/2020,Federal,Onshore,Oil Prod Vol (bbl),26650071
04/01/2020,Federal,Onshore,Coal Prod Vol (tons),16640682
04/01/2020,Federal,Offshore,Gas Prod Vol (mcf),83484944
04/01/2020,Federal,Offshore,Oil Prod Vol (bbl),57683240
04/01/2020,Federal,Onshore,Gas Prod Vol (mcf),264518373
04/01/2020,Native American,Onshore,Coal Prod Vol (tons),582654
05/01/2020,Federal,Offshore,Oil Prod Vol (bbl),50151870
05/01/2020,Federal,Onshore,Gas Prod Vol (mcf),254855742
05/01/2020,Native American,Onshore,Coal Prod Vol (tons),380998
05/01/2020,Native American,Onshore,Oil Prod Vol (bbl),5590048
05/01/2020,Native American,Onshore,Gas Prod Vol (mcf),27402069
05/01/2020,Federal,Offshore,Gas Prod Vol (mcf),67632541
05/01/2020,Federal,Onshore,Oil Prod Vol (bbl),21982613
05/01/2020,Federal,Onshore,Coal Prod Vol (tons),17586691
06/01/2020,Native American,Onshore,Oil Prod Vol (bbl),7012453
06/01/2020,Native American,Onshore,Coal Prod Vol (tons),324627
06/01/2020,Native American,Onshore,Gas Prod Vol (mcf),28702583
06/01/2020,Federal,Onshore,Coal Prod Vol (tons),17628063
06/01/2020,Federal,Onshore,Oil Prod Vol (bbl),23020416
06/01/2020,Federal,Onshore,Gas Prod Vol (mcf),249727026
06/01/2020,Federal,Offshore,Oil Prod Vol (bbl),47015341
06/01/2020,Federal,Offshore,Gas Prod Vol (mcf),65027302
07/01/2020,Federal,Offshore,Gas Prod Vol (mcf),71395256
07/01/2020,Native American,Onshore,Gas Prod Vol (mcf),30129969
07/01/2020,Federal,Onshore,Coal Prod Vol (tons),18744268
07/01/2020,Federal,Onshore,Oil Prod Vol (bbl),25635528
07/01/2020,Federal,Onshore,Gas Prod Vol (mcf),263003198
07/01/2020,Native American,Onshore,Coal Prod Vol (tons),456822
07/01/2020,Native American,Onshore,Oil Prod Vol (bbl),7574755
07/01/2020,Federal,Offshore,Oil Prod Vol (bbl),51717077
08/01/2020,Federal,Onshore,Oil Prod Vol (bbl),26520414
08/01/2020,Federal,Offshore,Oil Prod Vol (bbl),37241491
08/01/2020,Federal,Offshore,Gas Prod Vol (mcf),47201363
08/01/2020,Native American,Onshore,Coal Prod Vol (tons),811777
08/01/2020,Native American,Onshore,Gas Prod Vol (mcf),31089819
08/01/2020,Federal,Onshore,Coal Prod Vol (tons),21662515
08/01/2020,Native American,Onshore,Oil Prod Vol (bbl),7857035
08/01/2020,Federal,Onshore,Gas Prod Vol (mcf),263942500
09/01/2020,Federal,Onshore,Gas Prod Vol (mcf),257781636
09/01/2020,Native American,Onshore,Gas Prod Vol (mcf),30789943
09/01/2020,Federal,Onshore,Oil Prod Vol (bbl),26404029
09/01/2020,Federal,Offshore,Oil Prod Vol (bbl),46423923
09/01/2020,Federal,Offshore,Gas Prod Vol (mcf),51978539
09/01/2020,Native American,Onshore,Coal Prod Vol (tons),486541
09/01/2020,Native American,Onshore,Oil Prod Vol (bbl),7653222
09/01/2020,Federal,Onshore,Coal Prod Vol (tons),20929316
10/01/2020,Native American,Onshore,Gas Prod Vol (mcf),31717302
10/01/2020,Federal,Onshore,Oil Prod Vol (bbl),29371693
10/01/2020,Federal,Onshore,Gas Prod Vol (mcf),269501106
10/01/2020,Native American,Onshore,Coal Prod Vol (tons),681669
10/01/2020,Federal,Onshore,Coal Prod Vol (tons),19441593
10/01/2020,Federal,Offshore,Oil Prod Vol (bbl),33408050
10/01/2020,Federal,Offshore,Gas Prod Vol (mcf),42466620
10/01/2020,Native American,Onshore,Oil Prod Vol (bbl),8140892
11/01/2020,Native American,Onshore,Coal Prod Vol (tons),506081
11/01/2020,Federal,Offshore,Gas Prod Vol (mcf),64187714
11/01/2020,Federal,Offshore,Oil Prod Vol (bbl),52060713
11/01/2020,Federal,Onshore,Gas Prod Vol (mcf),266656008
11/01/2020,Federal,Onshore,Oil Prod Vol (bbl),28427805
11/01/2020,Federal,Onshore,Coal Prod Vol (tons),21158487
11/01/2020,Native American,Onshore,Oil Prod Vol (bbl),8268510
11/01/2020,Native American,Onshore,Gas Prod Vol (mcf),31133362
12/01/2020,Federal,Onshore,Coal Prod Vol (tons),20593483
12/01/2020,Federal,Onshore,Gas Prod Vol (mcf),270655145
12/01/2020,Federal,Offshore,Oil Prod Vol (bbl),56740342
12/01/2020,Native American,Onshore,Coal Prod Vol (tons),420167
12/01/2020,Federal,Offshore,Gas Prod Vol (mcf),71395384
12/01/2020,Native American,Onshore,Oil Prod Vol (bbl),8131268
12/01/2020,Native American,Onshore,Gas Prod Vol (mcf),31467500
12/01/2020,Federal,Onshore,Oil Prod Vol (bbl),28694561
01/01/2021,Federal,Offshore,Gas Prod Vol (mcf),75714736
01/01/2021,Federal,Onshore,Gas Prod Vol (mcf),271901511
01/01/2021,Federal,Onshore,Coal Prod Vol (tons),20200911
01/01/2021,Federal,Onshore,Oil Prod Vol (bbl),29788151
01/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31553821
01/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7999939
01/01/2021,Native American,Onshore,Coal Prod Vol (tons),608236
01/01/2021,Federal,Offshore,Oil Prod Vol (bbl),56538799
02/01/2021,Federal,Onshore,Gas Prod Vol (mcf),238531274
02/01/2021,Native American,Onshore,Coal Prod Vol (tons),248471
02/01/2021,Federal,Offshore,Gas Prod Vol (mcf),67773127
02/01/2021,Federal,Offshore,Oil Prod Vol (bbl),50650492
02/01/2021,Federal,Onshore,Oil Prod Vol (bbl),25287104
02/01/2021,Federal,Onshore,Coal Prod Vol (tons),16788034
02/01/2021,Native American,Onshore,Oil Prod Vol (bbl),6322993
02/01/2021,Native American,Onshore,Gas Prod Vol (mcf),26391187
03/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31272241
03/01/2021,Native American,Onshore,Coal Prod Vol (tons),445654
03/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7000999
03/01/2021,Federal,Offshore,Gas Prod Vol (mcf),77959103
03/01/2021,Federal,Offshore,Oil Prod Vol (bbl),58668061
03/01/2021,Federal,Onshore,Gas Prod Vol (mcf),274766102
03/01/2021,Federal,Onshore,Oil Prod Vol (bbl),31723337
03/01/2021,Federal,Onshore,Coal Prod Vol (tons),21175115
04/01/2021,Native American,Onshore,Gas Prod Vol (mcf),30421812
04/01/2021,Federal,Onshore,Coal Prod Vol (tons),19646932
04/01/2021,Federal,Onshore,Oil Prod Vol (bbl),32198525
04/01/2021,Federal,Onshore,Gas Prod Vol (mcf),272401197
04/01/2021,Federal,Offshore,Oil Prod Vol (bbl),54233962
04/01/2021,Federal,Offshore,Gas Prod Vol (mcf),73280924
04/01/2021,Native American,Onshore,Coal Prod Vol (tons),443191
04/01/2021,Native American,Onshore,Oil Prod Vol (bbl),6722153
05/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7250011
05/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31703569
05/01/2021,Federal,Offshore,Oil Prod Vol (bbl),56724203
05/01/2021,Federal,Offshore,Gas Prod Vol (mcf),75310641
05/01/2021,Federal,Onshore,Oil Prod Vol (bbl),33817393
05/01/2021,Federal,Onshore,Coal Prod Vol (tons),23369615
05/01/2021,Federal,Onshore,Gas Prod Vol (mcf),282602960
05/01/2021,Native American,Onshore,Coal Prod Vol (tons),217087
06/01/2021,Federal,Onshore,Coal Prod Vol (tons),22685365
06/01/2021,Federal,Offshore,Oil Prod Vol (bbl),53947178
06/01/2021,Federal,Offshore,Gas Prod Vol (mcf),70703021
06/01/2021,Federal,Onshore,Gas Prod Vol (mcf),271088218
06/01/2021,Native American,Onshore,Gas Prod Vol (mcf),30829993
06/01/2021,Native American,Onshore,Coal Prod Vol (tons),636423
06/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7589251
06/01/2021,Federal,Onshore,Oil Prod Vol (bbl),33360086
07/01/2021,Federal,Onshore,Coal Prod Vol (tons),20460271
07/01/2021,Native American,Onshore,Coal Prod Vol (tons),637267
07/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7122261
07/01/2021,Federal,Offshore,Oil Prod Vol (bbl),57713686
07/01/2021,Federal,Offshore,Gas Prod Vol (mcf),74699122
07/01/2021,Federal,Onshore,Gas Prod Vol (mcf),283632994
07/01/2021,Federal,Onshore,Oil Prod Vol (bbl),34390990
07/01/2021,Native American,Onshore,Gas Prod Vol (mcf),30632370
08/01/2021,Federal,Onshore,Gas Prod Vol (mcf),284069184
08/01/2021,Federal,Onshore,Coal Prod Vol (tons),23674527
08/01/2021,Federal,Offshore,Oil Prod Vol (bbl),48408268
08/01/2021,Federal,Offshore,Gas Prod Vol (mcf),64611747
08/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31344156
08/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7740183
08/01/2021,Native American,Onshore,Coal Prod Vol (tons),329302
08/01/2021,Federal,Onshore,Oil Prod Vol (bbl),35787111
09/01/2021,Federal,Onshore,Gas Prod Vol (mcf),280653899
09/01/2021,Federal,Onshore,Oil Prod Vol (bbl),34758415
09/01/2021,Federal,Onshore,Coal Prod Vol (tons),23389963
09/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31204925
09/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7909474
09/01/2021,Native American,Onshore,Coal Prod Vol (tons),516764
09/01/2021,Federal,Offshore,Oil Prod Vol (bbl),32236285
09/01/2021,Federal,Offshore,Gas Prod Vol (mcf),37719717
10/01/2021,Federal,Onshore,Oil Prod Vol (bbl),36610793
10/01/2021,Federal,Onshore,Coal Prod Vol (tons),23755832
10/01/2021,Native American,Onshore,Coal Prod Vol (tons),528526
10/01/2021,Native American,Onshore,Oil Prod Vol (bbl),8285688
10/01/2021,Native American,Onshore,Gas Prod Vol (mcf),32488055
10/01/2021,Federal,Offshore,Oil Prod Vol (bbl),52277625
10/01/2021,Federal,Offshore,Gas Prod Vol (mcf),63279075
10/01/2021,Federal,Onshore,Gas Prod Vol (mcf),290059246
11/01/2021,Federal,Offshore,Oil Prod Vol (bbl),53454061
11/01/2021,Federal,Offshore,Gas Prod Vol (mcf),69839187
11/01/2021,Federal,Onshore,Gas Prod Vol (mcf),280631006
11/01/2021,Federal,Onshore,Oil Prod Vol (bbl),35498946
11/01/2021,Federal,Onshore,Coal Prod Vol (tons),23845757
11/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31532197
11/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7933068
11/01/2021,Native American,Onshore,Coal Prod Vol (tons),400951
12/01/2021,Federal,Onshore,Gas Prod Vol (mcf),289349419
12/01/2021,Federal,Offshore,Gas Prod Vol (mcf),73043749
12/01/2021,Federal,Offshore,Oil Prod Vol (bbl),53180523
12/01/2021,Federal,Onshore,Coal Prod Vol (tons),22398856
12/01/2021,Federal,Onshore,Oil Prod Vol (bbl),35754105
12/01/2021,Native American,Onshore,Gas Prod Vol (mcf),31190144
12/01/2021,Native American,Onshore,Oil Prod Vol (bbl),7593878
12/01/2021,Native American,Onshore,Coal Prod Vol (tons),513215
01/01/2022,Federal,Onshore,Gas Prod Vol (mcf),285178135
01/01/2022,Native American,Onshore,Gas Prod Vol (mcf),29815593
01/01/2022,Native American,Onshore,Oil Prod Vol (bbl),7146056
01/01/2022,Native American,Onshore,Coal Prod Vol (tons),568958
01/01/2022,Federal,Offshore,Gas Prod Vol (mcf),69996245
01/01/2022,Federal,Offshore,Oil Prod Vol (bbl),53090255
01/01/2022,Federal,Onshore,Coal Prod Vol (tons),22396201
01/01/2022,Federal,Onshore,Oil Prod Vol (bbl),35441735
02/01/2022,Federal,Offshore,Oil Prod Vol (bbl),45434388
02/01/2022,Federal,Onshore,Oil Prod Vol (bbl),32991299
02/01/2022,Federal,Onshore,Coal Prod Vol (tons),21054171
02/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6390494
02/01/2022,Native American,Onshore,Coal Prod Vol (tons),491451
02/01/2022,Federal,Onshore,Gas Prod Vol (mcf),259914913
02/01/2022,Native American,Onshore,Gas Prod Vol (mcf),26777289
02/01/2022,Federal,Offshore,Gas Prod Vol (mcf),60422348
03/01/2022,Native American,Onshore,Coal Prod Vol (tons),649954
03/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6796981
03/01/2022,Native American,Onshore,Gas Prod Vol (mcf),29767489
03/01/2022,Federal,Offshore,Gas Prod Vol (mcf),68228232
03/01/2022,Federal,Offshore,Oil Prod Vol (bbl),52506748
03/01/2022,Federal,Onshore,Gas Prod Vol (mcf),296115962
03/01/2022,Federal,Onshore,Oil Prod Vol (bbl),37854316
03/01/2022,Federal,Onshore,Coal Prod Vol (tons),22686365
04/01/2022,Federal,Onshore,Oil Prod Vol (bbl),37372845
04/01/2022,Federal,Onshore,Coal Prod Vol (tons),19369505
04/01/2022,Native American,Onshore,Oil Prod Vol (bbl),5617358
04/01/2022,Native American,Onshore,Coal Prod Vol (tons),530553
04/01/2022,Federal,Offshore,Oil Prod Vol (bbl),52885115
04/01/2022,Native American,Onshore,Gas Prod Vol (mcf),26574778
04/01/2022,Federal,Offshore,Gas Prod Vol (mcf),68798429
04/01/2022,Federal,Onshore,Gas Prod Vol (mcf),293045920
05/01/2022,Native American,Onshore,Gas Prod Vol (mcf),29189047
05/01/2022,Federal,Offshore,Oil Prod Vol (bbl),50093124
05/01/2022,Federal,Onshore,Gas Prod Vol (mcf),299757432
05/01/2022,Federal,Onshore,Oil Prod Vol (bbl),39216111
05/01/2022,Federal,Onshore,Coal Prod Vol (tons),21055426
05/01/2022,Native American,Onshore,Coal Prod Vol (tons),598744
05/01/2022,Federal,Offshore,Gas Prod Vol (mcf),65379486
05/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6913808
06/01/2022,Federal,Offshore,Gas Prod Vol (mcf),67580809
06/01/2022,Native American,Onshore,Coal Prod Vol (tons),737064
06/01/2022,Federal,Onshore,Gas Prod Vol (mcf),289230968
06/01/2022,Federal,Onshore,Oil Prod Vol (bbl),37905202
06/01/2022,Federal,Onshore,Coal Prod Vol (tons),20567998
06/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6976328
06/01/2022,Native American,Onshore,Gas Prod Vol (mcf),28819562
06/01/2022,Federal,Offshore,Oil Prod Vol (bbl),52384865
07/01/2022,Federal,Offshore,Oil Prod Vol (bbl),53780290
07/01/2022,Native American,Onshore,Coal Prod Vol (tons),656987
07/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6952920
07/01/2022,Native American,Onshore,Gas Prod Vol (mcf),29660369
07/01/2022,Federal,Onshore,Coal Prod Vol (tons),23868385
07/01/2022,Federal,Onshore,Oil Prod Vol (bbl),38897531
07/01/2022,Federal,Onshore,Gas Prod Vol (mcf),303844366
07/01/2022,Federal,Offshore,Gas Prod Vol (mcf),69739815
08/01/2022,Native American,Onshore,Coal Prod Vol (tons),804520
08/01/2022,Federal,Offshore,Gas Prod Vol (mcf),70904032
08/01/2022,Federal,Offshore,Oil Prod Vol (bbl),54845331
08/01/2022,Federal,Onshore,Coal Prod Vol (tons),25685228
08/01/2022,Federal,Onshore,Oil Prod Vol (bbl),38647213
08/01/2022,Federal,Onshore,Gas Prod Vol (mcf),296939059
08/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6935252
08/01/2022,Native American,Onshore,Gas Prod Vol (mcf),29737503
09/01/2022,Federal,Onshore,Oil Prod Vol (bbl),39096710
09/01/2022,Federal,Offshore,Gas Prod Vol (mcf),68516465
09/01/2022,Native American,Onshore,Gas Prod Vol (mcf),28849776
09/01/2022,Federal,Offshore,Oil Prod Vol (bbl),54973495
09/01/2022,Native American,Onshore,Coal Prod Vol (tons),576935
09/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6704570
09/01/2022,Federal,Onshore,Coal Prod Vol (tons),23552971
09/01/2022,Federal,Onshore,Gas Prod Vol (mcf),293913216
10/01/2022,Native American,Onshore,Coal Prod Vol (tons),569432
10/01/2022,Federal,Offshore,Oil Prod Vol (bbl),55820064
10/01/2022,Federal,Offshore,Gas Prod Vol (mcf),70180028
10/01/2022,Federal,Onshore,Coal Prod Vol (tons),23488370
10/01/2022,Federal,Onshore,Oil Prod Vol (bbl),41498519
10/01/2022,Federal,Onshore,Gas Prod Vol (mcf),312057590
10/01/2022,Native American,Onshore,Gas Prod Vol (mcf),29988570
10/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6959135
11/01/2022,Native American,Onshore,Oil Prod Vol (bbl),6287686
11/01/2022,Federal,Onshore,Gas Prod Vol (mcf),296131592
11/01/2022,Native American,Onshore,Gas Prod Vol (mcf),28061880
11/01/2022,Federal,Onshore,Coal Prod Vol (tons),20495422
11/01/2022,Federal,Onshore,Oil Prod Vol (bbl),39057585
11/01/2022,Federal,Offshore,Oil Prod Vol (bbl),54175941
11/01/2022,Federal,Offshore,Gas Prod Vol (mcf),68298282
11/01/2022,Native American,Onshore,Coal Prod Vol (tons),607974
12/01/2022,Federal,Onshore,Coal Prod Vol (tons),18570175
12/01/2022,Federal,Onshore,Gas Prod Vol (mcf),298166371
12/01/2022,Federal,Offshore,Gas Prod Vol (mcf),69039047
12/01/2022,Native American,Onshore,Gas Prod Vol (mcf),26820056
12/01/2022,Native American,Onshore,Oil Prod Vol (bbl),5510911
12/01/2022,Native American,Onshore,Coal Prod Vol (tons),641217
12/01/2022,Federal,Offshore,Oil Prod Vol (bbl),55708001
12/01/2022,Federal,Onshore,Oil Prod Vol (bbl),38979248
01/01/2023,Native American,Onshore,Coal Prod Vol (tons),706656
01/01/2023,Federal,Onshore,Coal Prod Vol (tons),21591735
01/01/2023,Federal,Offshore,Oil Prod Vol (bbl),59210057
01/01/2023,Federal,Onshore,Gas Prod Vol (mcf),299585723
01/01/2023,Federal,Onshore,Oil Prod Vol (bbl),40217384
01/01/2023,Native American,Onshore,Gas Prod Vol (mcf),27795502
01/01/2023,Native American,Onshore,Oil Prod Vol (bbl),5938855
01/01/2023,Federal,Offshore,Gas Prod Vol (mcf),73522018
02/01/2023,Native American,Onshore,Oil Prod Vol (bbl),5564340
02/01/2023,Federal,Offshore,Oil Prod Vol (bbl),51773391
02/01/2023,Native American,Onshore,Coal Prod Vol (tons),565500
02/01/2023,Native American,Onshore,Gas Prod Vol (mcf),25221553
02/01/2023,Federal,Offshore,Gas Prod Vol (mcf),64599559
02/01/2023,Federal,Onshore,Gas Prod Vol (mcf),264521290
02/01/2023,Federal,Onshore,Oil Prod Vol (bbl),35585189
02/01/2023,Federal,Onshore,Coal Prod Vol (tons),19290111
03/01/2023,Federal,Offshore,Gas Prod Vol (mcf),69722709
03/01/2023,Native American,Onshore,Gas Prod Vol (mcf),27660035
03/01/2023,Native American,Onshore,Oil Prod Vol (bbl),5875220
03/01/2023,Native American,Onshore,Coal Prod Vol (tons),512160
03/01/2023,Federal,Onshore,Gas Prod Vol (mcf),296192262
03/01/2023,Federal,Onshore,Oil Prod Vol (bbl),38936788
03/01/2023,Federal,Onshore,Coal Prod Vol (tons),20519713
03/01/2023,Federal,Offshore,Oil Prod Vol (bbl),57609063
04/01/2023,Federal,Onshore,Gas Prod Vol (mcf),281482279
04/01/2023,Native American,Onshore,Coal Prod Vol (tons),660004
04/01/2023,Native American,Onshore,Oil Prod Vol (bbl),5495080
04/01/2023,Native American,Onshore,Gas Prod Vol (mcf),27111858
04/01/2023,Federal,Onshore,Coal Prod Vol (tons),19738154
04/01/2023,Federal,Offshore,Oil Prod Vol (bbl),52144531
04/01/2023,Federal,Offshore,Gas Prod Vol (mcf),63983963
04/01/2023,Federal,Onshore,Oil Prod Vol (bbl),37003724
